error_abs_2
0.0756428469131442
0.278743320128359
0.0171265706884184
0.293118672624006
0.247456740459804
0.108424821295114
0.642441260724123
0.0020540362691317
0.0510164770351119
0.323354296745325
0.236898235292138
0.16977733357356
0.251619084384342
0.0392048323083518
0.188473312314996
0.0618380341366296
0.276444222724237
0.220518366985336
0.446201288821982
0.289813725142752
0.334831945238977
0.386782835777598
0.294017402808875
0.0374365427163426
0.309134297668941
0.263290455586175
0.126539410239386
0.273343310986817
0.118554482404099
0.110089590458927
0.0453647035796869
0.344982802298347
0.0463924810212248
0.0868261881681635
0.143566111226607
0.0165520710430648
0.119103247293243
0.292052955693833
0.10324409920743
0.0258679331799693
0.277628328740777
0.527624342120429
0.134196014613247
0.133449773203811
0.305986579841512
0.0662422962392394
0.0500546694217061
0.104863750848045
0.103743933287977
0.455030202043949
0.140758071032584
0.268690428925817
0.251292771033107
0.0929538218848388
0.101946643511664
0.252699817155181
0.304601751493562
0.41549705121777
0.55032912360974
0.118373710919745
0.0888318941389637
0.367642331888345
0.124658741974326
0.151869852566314
0.118942830025926
0.011261769925354
0.0836757879308164
0.479398138733366
0.465231148563272
0.00403670436468562
0.0652642923437391
0.190647015055047
0.43349663413209
0.323464914061267
0.154180630562311
0.0617511689752953
0.148928424492702
0.210975107266346
0.442699358535163
0.344246713684556
0.0847283535238779
0.301194149094696
0.162806620617486
0.0139625620358006
0.397698082374055
0.329074780898867
0.256126178016324
0.244959831136093
0.142957097034182
0.0432283309396349
0.201372088197249
0.152809327103604
0.427589932970129
0.221469778189584
0.0384092231735469
0.0415612467400247
0.0175469458370384
0.0523382785062697
0.0499357754196937
0.582428861811842
